timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/09/22 13:49:52.368, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 188.49 W
2026/09/22 13:49:52.618, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 189.52 W
2026/09/22 13:49:52.868, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 193.82 W
2026/09/22 13:49:53.118, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.29 W
2026/09/22 13:49:53.369, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.63 W
2026/09/22 13:49:53.619, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.01 W
2026/09/22 13:49:53.869, 0, 99 %, 5 %, 5667 MiB, 143771 MiB, 196.82 W
2026/09/22 13:49:54.119, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.15 W
2026/09/22 13:49:54.369, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.05 W
2026/09/22 13:49:54.619, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.79 W
2026/09/22 13:49:54.869, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.81 W
2026/09/22 13:49:55.119, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.39 W
2026/09/22 13:49:55.370, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.12 W
2026/09/22 13:49:55.620, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.27 W
2026/09/22 13:49:55.870, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.21 W
2026/09/22 13:49:56.120, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.68 W
2026/09/22 13:49:56.370, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.47 W
2026/09/22 13:49:56.620, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.35 W
2026/09/22 13:49:56.870, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 194.19 W
2026/09/22 13:49:57.120, 0, 83 %, 4 %, 4955 MiB, 143771 MiB, 188.65 W
2026/09/22 13:49:57.371, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 188.37 W
2026/09/22 13:49:57.621, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 188.77 W
2026/09/22 13:49:57.871, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 189.90 W
2026/09/22 13:49:58.121, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.83 W
2026/09/22 13:49:58.371, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.16 W
2026/09/22 13:49:58.621, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.74 W
2026/09/22 13:49:58.871, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 195.81 W
2026/09/22 13:49:59.122, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.23 W
2026/09/22 13:49:59.372, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.49 W
2026/09/22 13:49:59.622, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.01 W
2026/09/22 13:49:59.872, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.52 W
2026/09/22 13:50:00.122, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.51 W
2026/09/22 13:50:00.372, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.64 W
2026/09/22 13:50:00.622, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.05 W
2026/09/22 13:50:00.872, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 196.65 W
2026/09/22 13:50:01.123, 0, 99 %, 5 %, 5667 MiB, 143771 MiB, 196.89 W
2026/09/22 13:50:01.373, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 198.20 W
2026/09/22 13:50:01.623, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 198.00 W
2026/09/22 13:50:01.873, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 197.47 W
2026/09/22 13:50:02.123, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 189.33 W
2026/09/22 13:50:02.375, 0, 97 %, 5 %, 4955 MiB, 143771 MiB, 180.65 W
2026/09/22 13:50:02.625, 0, 32 %, 2 %, 5667 MiB, 143771 MiB, 169.65 W
2026/09/22 13:50:02.890, 0, 18 %, 1 %, 5667 MiB, 143771 MiB, 150.45 W
2026/09/22 13:50:03.152, 0, 24 %, 1 %, 5667 MiB, 143771 MiB, 135.98 W
2026/09/22 13:50:03.402, 0, 0 %, 0 %, 5667 MiB, 143771 MiB, 129.96 W
2026/09/22 13:50:03.653, 0, 24 %, 1 %, 5667 MiB, 143771 MiB, 126.61 W
2026/09/22 13:50:03.903, 0, 0 %, 0 %, 5667 MiB, 143771 MiB, 133.74 W
2026/09/22 13:50:04.157, 0, 39 %, 2 %, 4955 MiB, 143771 MiB, 155.55 W
2026/09/22 13:50:04.408, 0, 99 %, 5 %, 5667 MiB, 143771 MiB, 168.08 W
2026/09/22 13:50:04.658, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 189.35 W
2026/09/22 13:50:04.908, 0, 97 %, 5 %, 5667 MiB, 143771 MiB, 192.90 W
2026/09/22 13:50:05.158, 0, 40 %, 2 %, 4955 MiB, 143771 MiB, 184.00 W
2026/09/22 13:50:05.408, 0, 86 %, 4 %, 5667 MiB, 143771 MiB, 179.60 W
2026/09/22 13:50:05.692, 0, 25 %, 1 %, 5667 MiB, 143771 MiB, 162.58 W
2026/09/22 13:50:05.951, 0, 24 %, 1 %, 5667 MiB, 143771 MiB, 153.33 W
2026/09/22 13:50:06.206, 0, 0 %, 0 %, 5667 MiB, 143771 MiB, 143.36 W
2026/09/22 13:50:06.456, 0, 0 %, 0 %, 4955 MiB, 143771 MiB, 128.99 W
2026/09/22 13:50:06.718, 0, 25 %, 1 %, 5667 MiB, 143771 MiB, 127.34 W
2026/09/22 13:50:06.986, 0, 19 %, 1 %, 4955 MiB, 143771 MiB, 136.46 W
2026/09/22 13:50:07.236, 0, 97 %, 5 %, 4955 MiB, 143771 MiB, 152.26 W
2026/09/22 13:50:07.486, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 171.61 W
2026/09/22 13:50:07.737, 0, 99 %, 5 %, 4955 MiB, 143771 MiB, 188.02 W
2026/09/22 13:50:07.987, 0, 99 %, 5 %, 5667 MiB, 143771 MiB, 190.38 W
2026/09/22 13:50:08.237, 0, 52 %, 3 %, 4955 MiB, 143771 MiB, 182.22 W
2026/09/22 13:50:08.489, 0, 55 %, 3 %, 5667 MiB, 143771 MiB, 170.74 W
2026/09/22 13:50:08.740, 0, 16 %, 1 %, 5667 MiB, 143771 MiB, 154.90 W
2026/09/22 13:50:08.991, 0, 0 %, 0 %, 5667 MiB, 143771 MiB, 138.66 W
2026/09/22 13:50:09.283, 0, 0 %, 0 %, 5667 MiB, 143771 MiB, 130.29 W
2026/09/22 13:50:09.541, 0, 24 %, 1 %, 5667 MiB, 143771 MiB, 123.10 W
2026/09/22 13:50:09.802, 0, 0 %, 0 %, 4973 MiB, 143771 MiB, 128.37 W
2026/09/22 13:50:10.053, 0, 95 %, 5 %, 143185 MiB, 143771 MiB, 142.50 W
2026/09/22 13:50:10.303, 0, 100 %, 44 %, 143185 MiB, 143771 MiB, 202.62 W
2026/09/22 13:50:10.554, 0, 57 %, 33 %, 143185 MiB, 143771 MiB, 201.63 W
2026/09/22 13:50:10.804, 0, 0 %, 0 %, 143185 MiB, 143771 MiB, 198.03 W
2026/09/22 13:50:11.054, 0, 1 %, 0 %, 4955 MiB, 143771 MiB, 184.63 W
2026/09/22 13:50:11.305, 0, 91 %, 10 %, 4955 MiB, 143771 MiB, 135.83 W
2026/09/22 13:50:11.556, 0, 79 %, 9 %, 4955 MiB, 143771 MiB, 130.52 W
2026/09/22 13:50:11.808, 0, 0 %, 0 %, 4955 MiB, 143771 MiB, 130.18 W
2026/09/22 13:50:12.064, 0, 0 %, 0 %, 4955 MiB, 143771 MiB, 129.98 W
2026/09/22 13:50:12.347, 0, 0 %, 0 %, 4955 MiB, 143771 MiB, 120.39 W
2026/09/22 13:50:12.598, 0, 0 %, 0 %, 4955 MiB, 143771 MiB, 119.22 W
2026/09/22 13:50:12.852, 0, 0 %, 0 %, 4974 MiB, 143771 MiB, 119.16 W
2026/09/22 13:50:13.103, 0, 7 %, 3 %, 143185 MiB, 143771 MiB, 126.81 W
2026/09/22 13:50:13.353, 0, 100 %, 58 %, 143185 MiB, 143771 MiB, 180.49 W
2026/09/22 13:50:13.603, 0, 25 %, 14 %, 143185 MiB, 143771 MiB, 179.40 W
2026/09/22 13:50:13.854, 0, 0 %, 0 %, 143185 MiB, 143771 MiB, 180.74 W
2026/09/22 13:50:14.104, 0, 0 %, 0 %, 4955 MiB, 143771 MiB, 176.24 W
2026/09/22 13:50:14.358, 0, 63 %, 7 %, 4955 MiB, 143771 MiB, 127.33 W
2026/09/22 13:50:14.621, 0, 100 %, 11 %, 4955 MiB, 143771 MiB, 130.10 W
2026/09/22 13:50:14.872, 0, 0 %, 0 %, 4955 MiB, 143771 MiB, 130.19 W
2026/09/22 13:50:15.137, 0, 0 %, 0 %, 4955 MiB, 143771 MiB, 127.84 W
2026/09/22 13:50:15.403, 0, 0 %, 0 %, 4955 MiB, 143771 MiB, 121.43 W
2026/09/22 13:50:15.657, 0, 0 %, 0 %, 4955 MiB, 143771 MiB, 119.11 W
2026/09/22 13:50:15.907, 0, 0 %, 0 %, 4955 MiB, 143771 MiB, 119.07 W
2026/09/22 13:50:16.157, 0, 6 %, 1 %, 116 MiB, 143771 MiB, 119.39 W
2026/09/22 13:50:16.408, 0, 0 %, 0 %, 116 MiB, 143771 MiB, 119.36 W
2026/09/22 13:50:16.660, 0, 0 %, 0 %, 120 MiB, 143771 MiB, 119.43 W
2026/09/22 13:50:16.913, 0, 0 %, 0 %, 120 MiB, 143771 MiB, 119.44 W
2026/09/22 13:50:17.187, 0, 0 %, 0 %, 120 MiB, 143771 MiB, 119.11 W
2026/09/22 13:50:17.494, 0, 0 %, 0 %, 120 MiB, 143771 MiB, 119.08 W
2026/09/22 13:50:17.744, 0, 0 %, 0 %, 120 MiB, 143771 MiB, 115.11 W
