timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/24 14:51:04.787, 0, 96 %, 50 %, 4755 MiB, 143.73 W
2026/09/24 14:51:04.788, 1, 92 %, 47 %, 4761 MiB, 123.34 W
2026/09/24 14:51:04.789, 2, 93 %, 51 %, 4749 MiB, 126.34 W
2026/09/24 14:51:04.790, 3, 97 %, 49 %, 4759 MiB, 128.91 W
2026/09/24 14:51:05.792, 0, 96 %, 50 %, 4755 MiB, 149.23 W
2026/09/24 14:51:05.793, 1, 91 %, 47 %, 4761 MiB, 147.59 W
2026/09/24 14:51:05.795, 2, 93 %, 48 %, 4749 MiB, 149.34 W
2026/09/24 14:51:05.796, 3, 97 %, 51 %, 4759 MiB, 146.92 W
2026/09/24 14:51:06.798, 0, 96 %, 49 %, 4755 MiB, 151.16 W
2026/09/24 14:51:06.799, 1, 91 %, 50 %, 4761 MiB, 149.52 W
2026/09/24 14:51:06.800, 2, 93 %, 48 %, 4749 MiB, 150.79 W
2026/09/24 14:51:06.801, 3, 97 %, 52 %, 4759 MiB, 147.88 W
2026/09/24 14:51:07.804, 0, 95 %, 49 %, 4755 MiB, 152.61 W
2026/09/24 14:51:07.805, 1, 92 %, 51 %, 4761 MiB, 150.00 W
2026/09/24 14:51:07.806, 2, 93 %, 48 %, 4749 MiB, 151.66 W
2026/09/24 14:51:07.807, 3, 96 %, 51 %, 4759 MiB, 148.85 W
2026/09/24 14:51:08.809, 0, 96 %, 49 %, 4755 MiB, 152.51 W
2026/09/24 14:51:08.810, 1, 92 %, 50 %, 4761 MiB, 151.24 W
2026/09/24 14:51:08.811, 2, 94 %, 49 %, 4749 MiB, 152.43 W
2026/09/24 14:51:08.812, 3, 97 %, 50 %, 4759 MiB, 149.03 W
2026/09/24 14:51:09.814, 0, 95 %, 50 %, 4755 MiB, 153.07 W
2026/09/24 14:51:09.815, 1, 92 %, 51 %, 4761 MiB, 151.90 W
2026/09/24 14:51:09.817, 2, 94 %, 50 %, 4749 MiB, 152.61 W
2026/09/24 14:51:09.818, 3, 97 %, 49 %, 4759 MiB, 149.80 W
2026/09/24 14:51:10.820, 0, 96 %, 52 %, 4755 MiB, 154.03 W
2026/09/24 14:51:10.821, 1, 91 %, 50 %, 4761 MiB, 151.90 W
2026/09/24 14:51:10.822, 2, 94 %, 51 %, 4749 MiB, 153.57 W
2026/09/24 14:51:10.823, 3, 97 %, 49 %, 4759 MiB, 150.28 W
2026/09/24 14:51:11.825, 0, 96 %, 52 %, 4755 MiB, 155.95 W
