timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/23 09:47:07.847, 1, 78 %, 20 %, 4205 MiB, 121.56 W
2026/09/23 09:47:07.848, 2, 98 %, 27 %, 5035 MiB, 124.95 W
2026/09/23 09:47:07.849, 3, 79 %, 18 %, 4203 MiB, 122.29 W
2026/09/23 09:47:08.852, 0, 98 %, 27 %, 5033 MiB, 129.22 W
2026/09/23 09:47:08.853, 1, 88 %, 21 %, 4205 MiB, 96.76 W
2026/09/23 09:47:08.854, 2, 98 %, 23 %, 5035 MiB, 127.94 W
2026/09/23 09:47:08.855, 3, 77 %, 20 %, 4203 MiB, 94.53 W
2026/09/23 09:47:09.857, 0, 99 %, 26 %, 5033 MiB, 120.11 W
2026/09/23 09:47:09.858, 1, 79 %, 20 %, 4205 MiB, 99.18 W
2026/09/23 09:47:09.859, 2, 97 %, 27 %, 5035 MiB, 118.26 W
2026/09/23 09:47:09.860, 3, 90 %, 22 %, 4203 MiB, 106.01 W
2026/09/23 09:47:10.862, 0, 97 %, 27 %, 5033 MiB, 128.57 W
2026/09/23 09:47:10.864, 1, 79 %, 20 %, 4205 MiB, 124.46 W
2026/09/23 09:47:10.865, 2, 99 %, 28 %, 5035 MiB, 127.29 W
2026/09/23 09:47:10.866, 3, 78 %, 20 %, 4203 MiB, 127.03 W
2026/09/23 09:47:11.868, 0, 99 %, 27 %, 5033 MiB, 120.03 W
2026/09/23 09:47:11.869, 1, 82 %, 18 %, 4205 MiB, 101.94 W
2026/09/23 09:47:11.870, 2, 97 %, 26 %, 5035 MiB, 120.27 W
2026/09/23 09:47:11.872, 3, 79 %, 20 %, 4655 MiB, 110.85 W
2026/09/23 09:47:12.875, 0, 99 %, 23 %, 5033 MiB, 128.57 W
2026/09/23 09:47:12.876, 1, 78 %, 20 %, 4205 MiB, 123.01 W
2026/09/23 09:47:12.878, 2, 97 %, 27 %, 5035 MiB, 125.92 W
2026/09/23 09:47:12.879, 3, 79 %, 17 %, 4203 MiB, 124.70 W
2026/09/23 09:47:13.881, 0, 98 %, 27 %, 5033 MiB, 123.50 W
2026/09/23 09:47:13.882, 1, 90 %, 22 %, 4205 MiB, 85.28 W
2026/09/23 09:47:13.883, 2, 98 %, 23 %, 5035 MiB, 115.02 W
2026/09/23 09:47:13.884, 3, 79 %, 20 %, 4203 MiB, 84.96 W
2026/09/23 09:47:14.886, 0, 100 %, 27 %, 5033 MiB, 123.90 W
2026/09/23 09:47:14.887, 1, 79 %, 19 %, 4205 MiB, 113.45 W
2026/09/23 09:47:14.889, 2, 97 %, 27 %, 5035 MiB, 123.10 W
2026/09/23 09:47:14.890, 3, 89 %, 22 %, 4203 MiB, 117.54 W
2026/09/23 09:47:15.892, 0, 97 %, 27 %, 5033 MiB, 119.55 W
2026/09/23 09:47:15.893, 1, 78 %, 17 %, 4205 MiB, 102.42 W
2026/09/23 09:47:15.895, 2, 97 %, 27 %, 5035 MiB, 118.26 W
2026/09/23 09:47:15.896, 3, 88 %, 22 %, 4203 MiB, 109.88 W
2026/09/23 09:47:16.898, 0, 99 %, 25 %, 5033 MiB, 129.93 W
2026/09/23 09:47:16.899, 1, 79 %, 20 %, 4205 MiB, 125.90 W
2026/09/23 09:47:16.901, 2, 98 %, 27 %, 5035 MiB, 127.77 W
2026/09/23 09:47:16.902, 3, 80 %, 19 %, 4203 MiB, 127.60 W
2026/09/23 09:47:17.905, 0, 98 %, 27 %, 5033 MiB, 127.86 W
2026/09/23 09:47:17.906, 1, 83 %, 18 %, 4205 MiB, 98.69 W
2026/09/23 09:47:17.907, 2, 97 %, 26 %, 5035 MiB, 117.29 W
2026/09/23 09:47:17.936, 3, 82 %, 20 %, 4203 MiB, 117.54 W
2026/09/23 09:47:18.938, 0, 99 %, 25 %, 5033 MiB, 130.67 W
2026/09/23 09:47:18.939, 1, 79 %, 20 %, 4205 MiB, 96.76 W
2026/09/23 09:47:18.940, 2, 97 %, 27 %, 5035 MiB, 127.94 W
2026/09/23 09:47:18.942, 3, 84 %, 18 %, 4203 MiB, 92.60 W
2026/09/23 09:47:19.945, 0, 98 %, 27 %, 5033 MiB, 123.82 W
2026/09/23 09:47:19.946, 1, 88 %, 22 %, 4205 MiB, 115.86 W
2026/09/23 09:47:19.947, 2, 99 %, 24 %, 5035 MiB, 122.05 W
2026/09/23 09:47:19.948, 3, 80 %, 20 %, 4203 MiB, 117.46 W
2026/09/23 09:47:20.950, 0, 100 %, 26 %, 5033 MiB, 130.10 W
2026/09/23 09:47:20.952, 1, 79 %, 20 %, 4205 MiB, 94.35 W
2026/09/23 09:47:20.953, 2, 97 %, 27 %, 5035 MiB, 127.94 W
2026/09/23 09:47:20.954, 3, 86 %, 19 %, 4203 MiB, 90.66 W
2026/09/23 09:47:21.957, 0, 98 %, 27 %, 5033 MiB, 126.15 W
2026/09/23 09:47:21.958, 1, 80 %, 20 %, 4205 MiB, 119.72 W
2026/09/23 09:47:21.959, 2, 100 %, 25 %, 5035 MiB, 123.98 W
2026/09/23 09:47:21.960, 3, 79 %, 20 %, 4203 MiB, 120.84 W
2026/09/23 09:47:22.962, 0, 100 %, 27 %, 5033 MiB, 130.67 W
2026/09/23 09:47:22.963, 1, 84 %, 19 %, 4205 MiB, 92.96 W
2026/09/23 09:47:22.965, 2, 97 %, 27 %, 5035 MiB, 128.42 W
2026/09/23 09:47:22.966, 3, 88 %, 20 %, 4203 MiB, 90.18 W
2026/09/23 09:47:23.968, 0, 98 %, 27 %, 5033 MiB, 126.64 W
2026/09/23 09:47:23.969, 1, 79 %, 20 %, 4205 MiB, 120.60 W
2026/09/23 09:47:23.970, 2, 99 %, 25 %, 5035 MiB, 125.92 W
2026/09/23 09:47:23.973, 3, 78 %, 20 %, 4203 MiB, 123.25 W
2026/09/23 09:47:24.975, 0, 99 %, 26 %, 5033 MiB, 117.77 W
2026/09/23 09:47:24.976, 1, 82 %, 18 %, 4205 MiB, 85.33 W
2026/09/23 09:47:24.977, 2, 98 %, 27 %, 5035 MiB, 109.27 W
2026/09/23 09:47:24.978, 3, 85 %, 20 %, 4203 MiB, 83.99 W
2026/09/23 09:47:25.980, 0, 99 %, 28 %, 5033 MiB, 130.67 W
2026/09/23 09:47:25.982, 1, 86 %, 20 %, 4205 MiB, 88.12 W
2026/09/23 09:47:25.983, 2, 98 %, 27 %, 5035 MiB, 122.69 W
